Year,Month,LF,E,U,UR,County,ER,State
2018,Aug,14228,13837,391,2.7,Lyon,97.25189766657294,MN
2018,Sep,14734,14425,309,2.1,Lyon,97.90280982760962,MN
2018,Oct,14834,14521,313,2.1,Lyon,97.88998247269785,MN
2018,Nov,14710,14423,287,2,Lyon,98.04894629503738,MN
2018,Dec,14692,14234,458,3.1,Lyon,96.88265722842362,MN
2019,Jan,14525,13900,625,4.3,Lyon,95.69707401032701,MN
2019,Feb,14476,13898,578,4,Lyon,96.00718430505665,MN
2019,Mar,14574,13996,578,4,Lyon,96.03403320982572,MN
2019,Apr,14685,14196,489,3.3,Lyon,96.67007150153218,MN
2019,May,14921,14518,403,2.7,Lyon,97.29910863883117,MN
2019,Jun,14905,14394,511,3.4,Lyon,96.57162026165716,MN
2019,Jul,14538,14048,490,3.4,Lyon,96.62952263034805,MN
2019,Aug,14120,13689,431,3.1,Lyon,96.94759206798867,MN
2019,Sep,14597,14243,354,2.4,Lyon,97.5748441460574,MN
2019,Oct,14711,14390,321,2.2,Lyon,97.81795935014614,MN
2019,Nov,14435,14086,349,2.4,Lyon,97.58226532732941,MN
2019,Dec,14572,14055,517,3.5,Lyon,96.45209991765029,MN
2020,Jan,14371,13725,646,4.5,Lyon,95.50483612831397,MN
2020,Feb,14416,13850,566,3.9,Lyon,96.07380688124306,MN
2020,Mar,14409,13683,726,5,Lyon,94.96148240682906,MN
2020,Apr,14510,13711,799,5.5,Lyon,94.4934527911785,MN
2020,May,14640,13743,897,6.1,Lyon,93.87295081967213,MN
2020,Jun,15217,14362,855,5.6,Lyon,94.38128409016232,MN
2020,Jul,14737,13977,760,5.2,Lyon,94.84291239736717,MN
2020,Aug,14548,13950,598,4.1,Lyon,95.889469342865,MN
2020,Sep,14491,13960,531,3.7,Lyon,96.33565661445034,MN
2020,Oct,15120,14652,468,3.1,Lyon,96.9047619047619,MN
2020,Nov,14725,14247,478,3.2,Lyon,96.75382003395586,MN
2020,Dec,14737,14186,551,3.7,Lyon,96.2611114880912,MN
2021,Jan,14307,13671,636,4.4,Lyon,95.55462361081987,MN
2021,Feb,14388,13799,589,4.1,Lyon,95.9063108145677,MN
2021,Mar,14452,13880,572,4,Lyon,96.04207030168834,MN
2021,Apr,14338,13898,440,3.1,Lyon,96.93123169200726,MN
2021,May,14436,14061,375,2.6,Lyon,97.40232751454697,MN
2021,Jun,14503,14024,479,3.3,Lyon,96.69723505481625,MN
2021,Jul,14089,13725,364,2.6,Lyon,97.41642416069274,MN
2021,Aug,13943,13565,378,2.7,Lyon,97.28896220325612,MN
2021,Sep,14144,13838,306,2.2,Lyon,97.83653846153845,MN
2021,Oct,14497,14220,277,1.9,Lyon,98.08925984686488,MN
2021,Nov,14324,14058,266,1.9,Lyon,98.14297682211672,MN
2021,Dec,14656,14294,362,2.5,Lyon,97.53002183406113,MN
2022,Jan,14552,14065,487,3.3,Lyon,96.65338097855964,MN
2022,Feb,14637,14180,457,3.1,Lyon,96.87777550044409,MN
2022,Mar,14618,14186,432,3,Lyon,97.04473936242988,MN
2022,Apr,14467,14167,300,2.1,Lyon,97.92631506186493,MN
2022,May,14440,14167,273,1.9,Lyon,98.10941828254848,MN
2022,Jun,14452,14093,359,2.5,Lyon,97.51591475228342,MN
2022,Jul,14076,13749,327,2.3,Lyon,97.6768968456948,MN
2022,Aug,13973,13641,332,2.4,Lyon,97.62398912187791,MN
2022,Sep,14232,13985,247,1.7,Lyon,98.26447442383362,MN
2022,Oct,14386,14152,234,1.6,Lyon,98.37341860141805,MN
2022,Nov,14170,13912,258,1.8,Lyon,98.17925194071984,MN
2022,Dec,14490,14096,394,2.7,Lyon,97.28088336783989,MN
2023,Jan,14207,13746,461,3.2,Lyon,96.75512071514042,MN
2023,Feb,14378,13876,502,3.5,Lyon,96.50855473640284,MN
2023,Mar,14365,13906,459,3.2,Lyon,96.80473372781066,MN
2023,Apr,14233,13861,372,2.6,Lyon,97.3863556523572,MN
2023,May,14211,13906,305,2.1,Lyon,97.85377524452889,MN
2023,Jun,14433,13983,450,3.1,Lyon,96.88214508418208,MN
2023,Jul,13849,13448,401,2.9,Lyon,97.1044840782728,MN
2023,Aug,14140,13713,427,3,Lyon,96.98019801980197,MN
2023,Sep,14308,14064,244,1.7,Lyon,98.29466032988537,MN
2023,Oct,14447,14226,221,1.5,Lyon,98.47027064442445,MN
2023,Nov,14344,14144,200,1.4,Lyon,98.60568878973787,MN
2023,Dec,14151,13832,319,2.3,Lyon,97.74574235036393,MN
2024,Jan,14070,13632,438,3.1,Lyon,96.88699360341151,MN
2024,Feb,14146,13665,481,3.4,Lyon,96.59974551109855,MN
2024,Mar,14362,13948,414,2.9,Lyon,97.11739312073527,MN
2024,Apr,14361,14030,331,2.3,Lyon,97.69514657753639,MN
2024,May,14125,13780,345,2.4,Lyon,97.5575221238938,MN
2024,Jun,14492,13930,562,3.9,Lyon,96.12199834391389,MN
2024,Jul,14151,13599,552,3.9,Lyon,96.0992156031376,MN
2024,Aug,14460,13930,530,3.7,Lyon,96.3347164591978,MN
2024,Sep,14559,14256,303,2.1,Lyon,97.9188131052957,MN
2024,Oct,14598,14337,261,1.8,Lyon,98.21208384710233,MN
2016,Jan,19973,18938,1035,5.2,McLeod,94.81800430581285,MN
2016,Feb,19847,18833,1014,5.1,McLeod,94.89091550360256,MN
2016,Mar,19975,18922,1053,5.3,McLeod,94.72841051314143,MN
2016,Apr,19835,19037,798,4,McLeod,95.9768086715402,MN
2016,May,19720,18942,778,3.9,McLeod,96.05476673427992,MN
2016,Jun,19957,19034,923,4.6,McLeod,95.37505637119807,MN
2016,Jul,19803,18947,856,4.3,McLeod,95.67742261273544,MN
2016,Aug,19655,18822,833,4.2,McLeod,95.76189264818112,MN
2016,Sep,19514,18772,742,3.8,McLeod,96.19760172184073,MN
2016,Oct,19643,18892,751,3.8,McLeod,96.17675507814488,MN
2016,Nov,19577,18870,707,3.6,McLeod,96.388619298156,MN
2016,Dec,19674,18702,972,4.9,McLeod,95.0594693504117,MN
2017,Jan,19749,18628,1121,5.7,McLeod,94.3237632285179,MN
2017,Feb,19710,18633,1077,5.5,McLeod,94.53576864535769,MN
2017,Mar,19832,18831,1001,5,McLeod,94.95260185558692,MN
2017,Apr,19647,18893,754,3.8,McLeod,96.16226395887412,MN
2017,May,19587,18934,653,3.3,McLeod,96.66615612395977,MN
2017,Jun,19742,19010,732,3.7,McLeod,96.29216897983993,MN
2017,Jul,19707,19025,682,3.5,McLeod,96.53930075607651,MN
2017,Aug,19502,18852,650,3.3,McLeod,96.6670085119475,MN
2017,Sep,19336,18788,548,2.8,McLeod,97.16590815059992,MN
2017,Oct,19442,18944,498,2.6,McLeod,97.43853513013065,MN
2017,Nov,19400,18856,544,2.8,McLeod,97.1958762886598,MN
2017,Dec,19473,18736,737,3.8,McLeod,96.21527242849072,MN
2018,Jan,19542,18681,861,4.4,McLeod,95.59410500460547,MN
2018,Feb,19628,18767,861,4.4,McLeod,95.61340941512125,MN
2018,Mar,19619,18764,855,4.4,McLeod,95.641979713543,MN
2018,Apr,19606,18929,677,3.5,McLeod,96.54697541568908,MN
2018,May,19673,19160,513,2.6,McLeod,97.3923651705383,MN
2018,Jun,19877,19247,630,3.2,McLeod,96.83050762187453,MN
2018,Jul,19725,19203,522,2.6,McLeod,97.35361216730038,MN
2018,Aug,19377,18883,494,2.5,McLeod,97.45058574598751,MN
2018,Sep,19302,18869,433,2.2,McLeod,97.75670914931095,MN
2018,Oct,19323,18886,437,2.3,McLeod,97.73844641101277,MN
2018,Nov,19329,18856,473,2.4,McLeod,97.55289978788349,MN
2018,Dec,19527,18732,795,4.1,McLeod,95.92871408818559,MN
2019,Jan,19448,18449,999,5.1,McLeod,94.86322501028384,MN
2019,Feb,19371,18437,934,4.8,McLeod,95.17835940323164,MN
2019,Mar,19348,18415,933,4.8,McLeod,95.1777961546413,MN
2019,Apr,19320,18599,721,3.7,McLeod,96.26811594202898,MN
2019,May,19450,18864,586,3,McLeod,96.98714652956298,MN
2019,Jun,19670,18950,720,3.7,McLeod,96.33960345704118,MN
2019,Jul,19546,18858,688,3.5,McLeod,96.48009822981685,MN
2019,Aug,19419,18748,671,3.5,McLeod,96.54462124723209,MN
2019,Sep,19320,18770,550,2.8,McLeod,97.15320910973085,MN
2019,Oct,19443,18915,528,2.7,McLeod,97.28436969603457,MN
2019,Nov,19300,18731,569,2.9,McLeod,97.05181347150258,MN
2019,Dec,19507,18676,831,4.3,McLeod,95.7399907725432,MN
2020,Jan,19490,18467,1023,5.2,McLeod,94.75115443817343,MN
2020,Feb,19375,18423,952,4.9,McLeod,95.08645161290322,MN
2020,Mar,19279,18161,1118,5.8,McLeod,94.20094403236683,MN
2020,Apr,18889,17502,1387,7.3,McLeod,92.65710201704695,MN
2020,May,18815,17156,1659,8.8,McLeod,91.18256710071752,MN
2020,Jun,19667,18222,1445,7.3,McLeod,92.65266690395077,MN
2020,Jul,19831,18535,1296,6.5,McLeod,93.46477736876608,MN
2020,Aug,19653,18632,1021,5.2,McLeod,94.80486439729303,MN
2020,Sep,19408,18514,894,4.6,McLeod,95.39365210222589,MN
2020,Oct,19724,18883,841,4.3,McLeod,95.73615899411884,MN
2020,Nov,19449,18643,806,4.1,McLeod,95.8558280631395,MN
2020,Dec,19426,18411,1015,5.2,McLeod,94.77504375579122,MN
2021,Jan,19335,18233,1102,5.7,McLeod,94.30049133695371,MN
2021,Feb,19262,18237,1025,5.3,McLeod,94.67864188557782,MN
2021,Mar,19225,18245,980,5.1,McLeod,94.90247074122237,MN
2021,Apr,19156,18423,733,3.8,McLeod,96.17352265608686,MN
2021,May,19208,18580,628,3.3,McLeod,96.73052894627239,MN
2021,Jun,19312,18560,752,3.9,McLeod,96.10604805302403,MN
2021,Jul,19173,18542,631,3.3,McLeod,96.70891357638347,MN
2021,Aug,19102,18475,627,3.3,McLeod,96.71762119149827,MN
2021,Sep,18919,18387,532,2.8,McLeod,97.18801205137693,MN
2021,Oct,19019,18582,437,2.3,McLeod,97.7022977022977,MN
2021,Nov,19050,18612,438,2.3,McLeod,97.7007874015748,MN
2021,Dec,19339,18716,623,3.2,McLeod,96.77853043073583,MN
2022,Jan,19321,18522,799,4.1,McLeod,95.86460328140365,MN
2022,Feb,19268,18581,687,3.6,McLeod,96.43450280257422,MN
2022,Mar,19337,18687,650,3.4,McLeod,96.63856854734448,MN
2022,Apr,19245,18782,463,2.4,McLeod,97.59418030657314,MN
2022,May,19344,18955,389,2,McLeod,97.98904052936311,MN
2022,Jun,19471,18956,515,2.6,McLeod,97.35504082995223,MN
2022,Jul,19402,18954,448,2.3,McLeod,97.69095969487682,MN
2022,Aug,19344,18855,489,2.5,McLeod,97.47208436724566,MN
2022,Sep,19124,18734,390,2,McLeod,97.9606776824932,MN
2022,Oct,19108,18725,383,2,McLeod,97.99560393552439,MN
2022,Nov,18967,18532,435,2.3,McLeod,97.70654294300627,MN
2022,Dec,19354,18657,697,3.6,McLeod,96.39867727601529,MN
2023,Jan,19416,18615,801,4.1,McLeod,95.87453646477132,MN
2023,Feb,19459,18613,846,4.3,McLeod,95.65239734827072,MN
2023,Mar,19459,18613,846,4.3,McLeod,95.65239734827072,MN
2023,Apr,19375,18720,655,3.4,McLeod,96.61935483870968,MN
2023,May,19351,18800,551,2.8,McLeod,97.15260193271665,MN
2023,Jun,19581,18849,732,3.7,McLeod,96.26168224299066,MN
2023,Jul,19400,18779,621,3.2,McLeod,96.79896907216495,MN
2023,Aug,19458,18797,661,3.4,McLeod,96.60293966491932,MN
2023,Sep,19209,18785,424,2.2,McLeod,97.79270133791452,MN
2023,Oct,19232,18830,402,2.1,McLeod,97.90973377703827,MN
2023,Nov,19166,18798,368,1.9,McLeod,98.07993321506835,MN
2023,Dec,19179,18588,591,3.1,McLeod,96.91850461442202,MN
2024,Jan,19351,18579,772,4,McLeod,96.01054209084802,MN
2024,Feb,19363,18536,827,4.3,McLeod,95.72896761865414,MN
2024,Mar,19431,18703,728,3.7,McLeod,96.25340950028306,MN
2024,Apr,19416,18847,569,2.9,McLeod,97.06942727647301,MN
2024,May,19267,18691,576,3,McLeod,97.01043234546115,MN
2024,Jun,19584,18719,865,4.4,McLeod,95.58312908496733,MN
2024,Jul,19525,18722,803,4.1,McLeod,95.88732394366197,MN
2024,Aug,19691,18858,833,4.2,McLeod,95.76964095271951,MN
2024,Sep,19440,18889,551,2.8,McLeod,97.16563786008231,MN
2024,Oct,19386,18889,497,2.6,McLeod,97.43629423295161,MN
2016,Jan,2434,2269,165,6.8,Mahnomen,93.22103533278553,MN
2016,Feb,2402,2242,160,6.7,Mahnomen,93.33888426311407,MN
2016,Mar,2460,2277,183,7.4,Mahnomen,92.5609756097561,MN
2016,Apr,2417,2273,144,6,Mahnomen,94.04220107571369,MN
2016,May,2418,2306,112,4.6,Mahnomen,95.36807278742762,MN
2016,Jun,2371,2222,149,6.3,Mahnomen,93.71573175875159,MN
2016,Jul,2330,2185,145,6.2,Mahnomen,93.77682403433477,MN
2016,Aug,2354,2218,136,5.8,Mahnomen,94.22259983007648,MN
2016,Sep,2370,2260,110,4.6,Mahnomen,95.35864978902954,MN
2016,Oct,2340,2241,99,4.2,Mahnomen,95.76923076923077,MN
2016,Nov,2348,2244,104,4.4,Mahnomen,95.57069846678023,MN
2016,Dec,2403,2258,145,6,Mahnomen,93.9658759883479,MN
2017,Jan,2425,2241,184,7.6,Mahnomen,92.41237113402062,MN
2017,Feb,2398,2238,160,6.7,Mahnomen,93.32777314428691,MN
2017,Mar,2434,2281,153,6.3,Mahnomen,93.71405094494659,MN
2017,Apr,2417,2290,127,5.3,Mahnomen,94.7455523376086,MN
2017,May,2407,2302,105,4.4,Mahnomen,95.63772330702119,MN
2017,Jun,2395,2261,134,5.6,Mahnomen,94.40501043841336,MN
2017,Jul,2331,2205,126,5.4,Mahnomen,94.5945945945946,MN
2017,Aug,2292,2182,110,4.8,Mahnomen,95.20069808027924,MN
2017,Sep,2337,2261,76,3.3,Mahnomen,96.7479674796748,MN
2017,Oct,2333,2265,68,2.9,Mahnomen,97.08529789969995,MN
2017,Nov,2322,2239,83,3.6,Mahnomen,96.42549526270456,MN
2017,Dec,2373,2258,115,4.8,Mahnomen,95.15381373788453,MN
2018,Jan,2326,2176,150,6.4,Mahnomen,93.55116079105761,MN
2018,Feb,2360,2214,146,6.2,Mahnomen,93.8135593220339,MN
2018,Mar,2385,2229,156,6.5,Mahnomen,93.45911949685535,MN
2018,Apr,2363,2241,122,5.2,Mahnomen,94.83707151925519,MN
2018,May,2368,2281,87,3.7,Mahnomen,96.32601351351352,MN
2018,Jun,2351,2246,105,4.5,Mahnomen,95.53381539770311,MN
2018,Jul,2268,2171,97,4.3,Mahnomen,95.72310405643739,MN
2018,Aug,2219,2133,86,3.9,Mahnomen,96.12438035150969,MN
2018,Sep,2299,2228,71,3.1,Mahnomen,96.91170073945193,MN
2018,Oct,2327,2243,84,3.6,Mahnomen,96.39020197679416,MN
2018,Nov,2299,2210,89,3.9,Mahnomen,96.12875163114397,MN
2018,Dec,2350,2223,127,5.4,Mahnomen,94.59574468085107,MN
2019,Jan,2325,2171,154,6.6,Mahnomen,93.3763440860215,MN
2019,Feb,2317,2167,150,6.5,Mahnomen,93.52611135088476,MN
2019,Mar,2318,2176,142,6.1,Mahnomen,93.87402933563416,MN
2019,Apr,2305,2195,110,4.8,Mahnomen,95.22776572668113,MN
2019,May,2342,2260,82,3.5,Mahnomen,96.49871904355251,MN
2019,Jun,2371,2265,106,4.5,Mahnomen,95.52931252636019,MN
2019,Jul,2272,2177,95,4.2,Mahnomen,95.81866197183099,MN
2019,Aug,2223,2149,74,3.3,Mahnomen,96.67116509221772,MN
2019,Sep,2296,2216,80,3.5,Mahnomen,96.51567944250871,MN
2019,Oct,2312,2231,81,3.5,Mahnomen,96.49653979238755,MN
2019,Nov,2290,2179,111,4.8,Mahnomen,95.1528384279476,MN
2019,Dec,2342,2201,141,6,Mahnomen,93.97950469684031,MN
2020,Jan,2361,2175,186,7.9,Mahnomen,92.12198221092758,MN
2020,Feb,2351,2183,168,7.1,Mahnomen,92.85410463632496,MN
2020,Mar,2357,2168,189,8,Mahnomen,91.98133220195163,MN
2020,Apr,2046,1600,446,21.8,Mahnomen,78.20136852394917,MN
2020,May,2118,1570,548,25.9,Mahnomen,74.1265344664778,MN
2020,Jun,2289,1833,456,19.9,Mahnomen,80.07863695937091,MN
2020,Jul,2260,1877,383,16.9,Mahnomen,83.05309734513274,MN
2020,Aug,2184,1876,308,14.1,Mahnomen,85.8974358974359,MN
2020,Sep,2214,1935,279,12.6,Mahnomen,87.39837398373984,MN
2020,Oct,2177,1987,190,8.7,Mahnomen,91.27239320165366,MN
2020,Nov,2134,1958,176,8.2,Mahnomen,91.75257731958763,MN
2020,Dec,2121,1949,172,8.1,Mahnomen,91.8906176331919,MN
2021,Jan,2144,1935,209,9.7,Mahnomen,90.2518656716418,MN
2021,Feb,2134,1954,180,8.4,Mahnomen,91.5651358950328,MN
2021,Mar,2124,1951,173,8.1,Mahnomen,91.85499058380414,MN
2021,Apr,2167,2014,153,7.1,Mahnomen,92.93954776188279,MN
2021,May,2187,2064,123,5.6,Mahnomen,94.3758573388203,MN
2021,Jun,2216,2068,148,6.7,Mahnomen,93.32129963898917,MN
2021,Jul,2218,2082,136,6.1,Mahnomen,93.86834986474301,MN
2021,Aug,2198,2070,128,5.8,Mahnomen,94.17652411282984,MN
2021,Sep,2233,2134,99,4.4,Mahnomen,95.56650246305419,MN
2021,Oct,2210,2114,96,4.3,Mahnomen,95.65610859728507,MN
2021,Nov,2174,2062,112,5.2,Mahnomen,94.84820607175713,MN
2021,Dec,2235,2082,153,6.8,Mahnomen,93.15436241610739,MN
2022,Jan,2198,2044,154,7,Mahnomen,92.99363057324841,MN
2022,Feb,2190,2046,144,6.6,Mahnomen,93.42465753424658,MN
2022,Mar,2205,2079,126,5.7,Mahnomen,94.28571428571428,MN
2022,Apr,2182,2084,98,4.5,Mahnomen,95.50870760769936,MN
2022,May,2224,2145,79,3.6,Mahnomen,96.4478417266187,MN
2022,Jun,2244,2153,91,4.1,Mahnomen,95.94474153297683,MN
2022,Jul,2205,2117,88,4,Mahnomen,96.00907029478458,MN
2022,Aug,2214,2123,91,4.1,Mahnomen,95.88979223125564,MN
2022,Sep,2265,2196,69,3,Mahnomen,96.95364238410596,MN
2022,Oct,2278,2198,80,3.5,Mahnomen,96.48814749780509,MN
2022,Nov,2229,2135,94,4.2,Mahnomen,95.78286227007627,MN
2022,Dec,2264,2128,136,6,Mahnomen,93.99293286219081,MN
2023,Jan,2276,2126,150,6.6,Mahnomen,93.40949033391915,MN
2023,Feb,2257,2108,149,6.6,Mahnomen,93.39831634913602,MN
2023,Mar,2269,2118,151,6.7,Mahnomen,93.34508594094315,MN
2023,Apr,2242,2106,136,6.1,Mahnomen,93.93398751115076,MN
2023,May,2297,2206,91,4,Mahnomen,96.03831084022639,MN
2023,Jun,2345,2230,115,4.9,Mahnomen,95.0959488272921,MN
2023,Jul,2300,2186,114,5,Mahnomen,95.04347826086956,MN
2023,Aug,2319,2209,110,4.7,Mahnomen,95.25657611039242,MN
2023,Sep,2336,2274,62,2.7,Mahnomen,97.3458904109589,MN
2023,Oct,2324,2259,65,2.8,Mahnomen,97.20309810671256,MN
2023,Nov,2308,2234,74,3.2,Mahnomen,96.79376083188909,MN
2023,Dec,2298,2208,90,3.9,Mahnomen,96.08355091383812,MN
2024,Jan,2317,2200,117,5,Mahnomen,94.95036685369011,MN
2024,Feb,2318,2192,126,5.4,Mahnomen,94.56427955133736,MN
2024,Mar,2344,2233,111,4.7,Mahnomen,95.26450511945393,MN
2024,Apr,2354,2250,104,4.4,Mahnomen,95.5819881053526,MN
2024,May,2359,2260,99,4.2,Mahnomen,95.80330648579907,MN
2024,Jun,2413,2268,145,6,Mahnomen,93.99088271860754,MN
2024,Jul,2389,2242,147,6.2,Mahnomen,93.84679782335705,MN
2024,Aug,2420,2284,136,5.6,Mahnomen,94.3801652892562,MN
2024,Sep,2434,2357,77,3.2,Mahnomen,96.83648315529992,MN
2024,Oct,2397,2330,67,2.8,Mahnomen,97.20483938256153,MN
2016,Jan,5844,5256,588,10.1,Marshall,89.93839835728953,MN
2016,Feb,5639,5075,564,10,Marshall,89.99822663592836,MN
2016,Mar,5803,5180,623,10.7,Marshall,89.26417370325693,MN
2016,Apr,5686,5206,480,8.4,Marshall,91.55821315511783,MN
2016,May,5560,5255,305,5.5,Marshall,94.51438848920863,MN
2016,Jun,5662,5341,321,5.7,Marshall,94.33062522077005,MN
2016,Jul,5434,5120,314,5.8,Marshall,94.22156790577844,MN
2016,Aug,5326,5025,301,5.7,Marshall,94.34847915884342,MN
2016,Sep,5323,5076,247,4.6,Marshall,95.35975953409731,MN
2016,Oct,5647,5392,255,4.5,Marshall,95.4843279617496,MN
2016,Nov,5711,5352,359,6.3,Marshall,93.7138854841534,MN
2016,Dec,5741,5166,575,10,Marshall,89.98432328862567,MN
2017,Jan,5806,5154,652,11.2,Marshall,88.77023768515329,MN
2017,Feb,5627,5048,579,10.3,Marshall,89.71032521770037,MN
2017,Mar,5745,5171,574,10,Marshall,90.00870322019146,MN
2017,Apr,5597,5116,481,8.6,Marshall,91.40611041629444,MN
2017,May,5522,5245,277,5,Marshall,94.98370155740675,MN
2017,Jun,5514,5231,283,5.1,Marshall,94.86760972071092,MN
2017,Jul,5278,5025,253,4.8,Marshall,95.20651762031072,MN
2017,Aug,5131,4873,258,5,Marshall,94.9717404014812,MN
2017,Sep,5202,5007,195,3.7,Marshall,96.25144175317186,MN
2017,Oct,5496,5313,183,3.3,Marshall,96.67030567685589,MN
2017,Nov,5548,5163,385,6.9,Marshall,93.06056236481615,MN
2017,Dec,5565,5068,497,8.9,Marshall,91.06918238993711,MN
2018,Jan,5483,4915,568,10.4,Marshall,89.64070764180192,MN
2018,Feb,5494,4968,526,9.6,Marshall,90.42591918456499,MN
2018,Mar,5549,5007,542,9.8,Marshall,90.23247431969725,MN
2018,Apr,5471,5105,366,6.7,Marshall,93.31018095412173,MN
2018,May,5527,5312,215,3.9,Marshall,96.11000542789941,MN
2018,Jun,5521,5285,236,4.3,Marshall,95.72541206303205,MN
2018,Jul,5395,5168,227,4.2,Marshall,95.79240037071362,MN
2018,Aug,5113,4919,194,3.8,Marshall,96.20575004889498,MN
2018,Sep,5295,5133,162,3.1,Marshall,96.94050991501416,MN
2018,Oct,5415,5245,170,3.1,Marshall,96.86057248384118,MN
2018,Nov,5394,5134,260,4.8,Marshall,95.17982944011865,MN
2018,Dec,5466,5051,415,7.6,Marshall,92.40761068422978,MN
2019,Jan,5439,4848,591,10.9,Marshall,89.13403199117485,MN
2019,Feb,5357,4839,518,9.7,Marshall,90.33040881090162,MN
2019,Mar,5365,4879,486,9.1,Marshall,90.9412861136999,MN
2019,Apr,5463,5077,386,7.1,Marshall,92.93428519128683,MN
2019,May,5531,5299,232,4.2,Marshall,95.80546013379136,MN
2019,Jun,5524,5302,222,4,Marshall,95.98117306299783,MN
2019,Jul,5432,5213,219,4,Marshall,95.96833578792342,MN
2019,Aug,5219,5030,189,3.6,Marshall,96.37861659321709,MN
2019,Sep,5361,5199,162,3,Marshall,96.9781757134863,MN
2019,Oct,5551,5381,170,3.1,Marshall,96.93748874076744,MN
2019,Nov,5435,5177,258,4.7,Marshall,95.25298988040478,MN
2019,Dec,5515,5082,433,7.9,Marshall,92.14868540344516,MN
2020,Jan,5401,4824,577,10.7,Marshall,89.31679318644696,MN
2020,Feb,5353,4854,499,9.3,Marshall,90.67812441621521,MN
2020,Mar,5374,4825,549,10.2,Marshall,89.784145887607,MN
2020,Apr,5297,4821,476,9,Marshall,91.01378138569002,MN
2020,May,5405,4953,452,8.4,Marshall,91.63737280296023,MN
2020,Jun,5668,5310,358,6.3,Marshall,93.68383909668313,MN
2020,Jul,5605,5325,280,5,Marshall,95.00446030330062,MN
2020,Aug,5405,5204,201,3.7,Marshall,96.28122109158187,MN
2020,Sep,5446,5278,168,3.1,Marshall,96.91516709511568,MN
2020,Oct,5724,5551,173,3,Marshall,96.97763801537387,MN
2020,Nov,5594,5311,283,5.1,Marshall,94.94100822309618,MN
2020,Dec,5489,5159,330,6,Marshall,93.9879759519038,MN
2021,Jan,5345,4934,411,7.7,Marshall,92.31057062675397,MN
2021,Feb,5306,4927,379,7.1,Marshall,92.85714285714286,MN
2021,Mar,5247,4903,344,6.6,Marshall,93.44387268915571,MN
2021,Apr,5244,4979,265,5.1,Marshall,94.94660564454614,MN
2021,May,5322,5145,177,3.3,Marshall,96.67418263810598,MN
2021,Jun,5333,5153,180,3.4,Marshall,96.62478904931558,MN
2021,Jul,5308,5146,162,3.1,Marshall,96.948003014318,MN
2021,Aug,5189,5032,157,3,Marshall,96.97436885719793,MN
2021,Sep,5257,5127,130,2.5,Marshall,97.52710671485639,MN
2021,Oct,5406,5278,128,2.4,Marshall,97.63226045135035,MN
2021,Nov,5305,5115,190,3.6,Marshall,96.41847313854855,MN
2021,Dec,5450,5151,299,5.5,Marshall,94.5137614678899,MN
2022,Jan,5390,5032,358,6.6,Marshall,93.35807050092765,MN
2022,Feb,5387,5061,326,6.1,Marshall,93.94839428253202,MN
2022,Mar,5415,5118,297,5.5,Marshall,94.51523545706371,MN
2022,Apr,5253,5038,215,4.1,Marshall,95.90710070435942,MN
2022,May,5315,5155,160,3,Marshall,96.98965192850423,MN
2022,Jun,5367,5218,149,2.8,Marshall,97.22377492081236,MN
2022,Jul,5373,5234,139,2.6,Marshall,97.41299088032757,MN
2022,Aug,5232,5103,129,2.5,Marshall,97.53440366972477,MN
2022,Sep,5283,5190,93,1.8,Marshall,98.2396365701306,MN
2022,Oct,5435,5330,105,1.9,Marshall,98.06807727690892,MN
2022,Nov,5348,5153,195,3.6,Marshall,96.35377711293943,MN
2022,Dec,5501,5204,297,5.4,Marshall,94.60098163970187,MN
2023,Jan,5434,5074,360,6.6,Marshall,93.37504600662496,MN
2023,Feb,5469,5097,372,6.8,Marshall,93.1980252331322,MN
2023,Mar,5499,5162,337,6.1,Marshall,93.87161302054919,MN
2023,Apr,5386,5124,262,4.9,Marshall,95.13553657630895,MN
2023,May,5391,5199,192,3.6,Marshall,96.43850862548692,MN
2023,Jun,5435,5233,202,3.7,Marshall,96.28334866605336,MN
2023,Jul,5291,5102,189,3.6,Marshall,96.42789642789643,MN
2023,Aug,5412,5225,187,3.5,Marshall,96.54471544715447,MN
2023,Sep,5434,5322,112,2.1,Marshall,97.9389032020611,MN
2023,Oct,5532,5431,101,1.8,Marshall,98.17425885755604,MN
2023,Nov,5524,5346,178,3.2,Marshall,96.77769732078204,MN
2023,Dec,5369,5126,243,4.5,Marshall,95.4740175079158,MN
2024,Jan,5369,5040,329,6.1,Marshall,93.8722294654498,MN
2024,Feb,5363,5024,339,6.3,Marshall,93.67891105724408,MN
2024,Mar,5517,5203,314,5.7,Marshall,94.30850099691862,MN
2024,Apr,5465,5241,224,4.1,Marshall,95.90118938700823,MN
2024,May,5389,5182,207,3.8,Marshall,96.15884208573019,MN
2024,Jun,5600,5353,247,4.4,Marshall,95.58928571428571,MN
2024,Jul,5578,5307,271,4.9,Marshall,95.14162782359269,MN
2024,Aug,5687,5453,234,4.1,Marshall,95.88535255846668,MN
2024,Sep,5690,5551,139,2.4,Marshall,97.55711775043937,MN
2024,Oct,5657,5538,119,2.1,Marshall,97.89641152554357,MN
2016,Jan,10547,10052,495,4.7,Martin,95.30672229069877,MN
2016,Feb,10358,9869,489,4.7,Martin,95.27901139216065,MN
2016,Mar,10494,9989,505,4.8,Martin,95.1877263198018,MN
2016,Apr,10441,10058,383,3.7,Martin,96.33176898764486,MN
